sentence,label
<GIB> for school to <GIB> ! TGIF ! This week <GIB> by helllla fast ! Way to <GIB> ! I <GIB> may 23rd ) ;,negative
"super <GIB> , I hate guys",positive
saw <GIB> <GIB> <GIB> <GIB> last <GIB> ... Amazing <GIB> . <GIB> is <GIB> with <GIB> and <GIB> <GIB>,negative
@ABHISHEK8881212 Abey Ch . Jaylalitha BJP ki this kya kamalgatte ? Abhi to bhenchod BJP is Modi and Modi is BJP hua …,neutral
Me Excuse me ... Ye aap ki Ticket gir gyi hai . She Thank you bhaiyya :slightly_smiling_face: Me Bhaiyya mat boliye ... :neutral_face: She ( Blushi …,neutral
@ French _ Roast give austin a <GIB> hug for me,positive
@anjanaomkashyap Are u sud b appointed as spoke person of bjp kahi se journalist ni lgti ho,negative
"Sudafed <GIB> me up , <GIB> my headache better , and <GIB> me <GIB> like I <GIB> about to <GIB> right asleep !",positive
"@ dontstaylong awesome , i 'll definitely give it a looksie when i get home . no sound at work",negative
Im off <GIB> and <GIB>,positive
probably the best speach ever in any OIC summit .. @ImranKhanPTI you nailed it .. wo tamaam issues jo ajtk kisi ny …,positive
- peek-a-boo <GIB> this during my visit to Vietnam,negative
@JavedAlamPES6 @Sudheer61671258 Modi ji kisi ke saga nahi hain aur saga kyun ho ? muft me modi ka jhuth me sath d …,positive
RT @amberknight _ yt You ever just feel super duper uper lonely cause same,positive
@ <GIB> y is ur <GIB> and breaking <GIB> <GIB> ? <GIB> not even out here yet,negative
My teeth hurt and I have a <GIB> headake,negative
"@ heidisa Hey girl , not <GIB> to <GIB> it by to <GIB> you today at Seton and not sure when I <GIB> <GIB> home",positive
RT @SDArijitian @palakmuchhal3 @SoorajBarjatya @BeingSalmanKhan @sonamakapoor @Irshad _ Kamil @rajshri @TSeries Congrats :clapping_hands: :red_heart::red_heart::red_heart::red_heart::red_heart: I Love Pr …,positive
<GIB> _ <GIB> _ <GIB> @ hotmail.com <GIB> for the <GIB> to @ ddlovato MEXICAN <GIB> LOVE HER,negative
Many Many Happy Returns of the day :confetti_ball::party_popper::OK_hand::confetti_ball::party_popper: Sada Khush Raho ..:slightly_smiling_face: Muskurati Raho ..:slightly_smiling_face: Har Raste Me Khushi Pao ..:heart_suit::heart_suit: Or Hume …,positive
it 's official . i 'm ill . feel like <GIB> .,negative
"@ <GIB> See , I stopped watching <GIB> , lifted some <GIB> , got myself ready and u disappeared Too tired now . Pass the <GIB> .",negative
hello <GIB> its <GIB> again -.-' the <GIB> has just begon & <GIB> ;.& lt ;,positive
"@ Syrafex Thanks ! a couple of wee bits , but not much . I <GIB> woody allen for a reconstructed Joan of Arc Ladybird book , though",positive
<GIB> in the hotel laundry / storage room due to inbound tornado ! Fun vacation,negative
@ mdd360 sorry guys I <GIB> fathers day <GIB> tommorow,negative
keep your <GIB> high and leave your <GIB> in the <GIB> .,positive
Love the smell of air back at home ! Dharan,positive
@ <GIB> haha. . yeah i guess haha,negative
@zohaib _ zaidi Yes ( volley khel sakta hoon lekin . Is maheenay khelta raha hoon kaafi but with zain ’ s rich friends,neutral
@AnilaButtPTI Nhi is minister ko b farigh kia jaye humain aisi soch wale log bilkul nhi chiye humne is cheez ko kht …,positive
"My <GIB> is spinning from counting so many <GIB> , waah . I wish I had ï ¿½ 1900 in <GIB> <GIB>",negative
so tired I want to cry . So sad I will . I want my <GIB> . I miss her so much sometimes I ca n't breath ...,negative
@RubikaLiyaquat @INCIndia This is shameful Ye log bhai bahan ko bhi nhi chhodte,neutral
"@ angelicshades aw , yeah I had to skip D & amp ; D too",negative
"@ goldswallow very very little , for money <GIB> a little tight this month sadly",positive
<GIB> distance is teh sucks .,positive
@ <GIB> Here are some <GIB> <GIB> <GIB> free in this <GIB> though I 'll keep looking .,negative
Still studying . I 'm all by myself now . I better do <GIB> <GIB> .,negative
Pub after work but no drinking for skint me,positive
Sunday morning my sisterfrom San Francisco to see my <GIB> house ! Is a family day ! my garden looks <GIB> just <GIB> !,positive
@ ms _ b _ <GIB> have a goodnite i <GIB> get to the <GIB> <GIB>,positive
"<GIB> to b in a NO <GIB> <GIB> , <GIB> <GIB>",negative
@ SharonP I <GIB> the same way about you .,positive
RT @ph0phukabeta imp reminder - keep one thing always in mind - Jo shakhs Huzoor ﷺ k zikr per kisi or bat ko foqiyat dy aur Huzoor ﷺ k Ad …,neutral
is waiting for the fa cupon chelsea ktbffh !,positive
"@ tkpleslie <GIB> you we <GIB> it . The link <GIB> no hyphen <GIB> your other friend @ Leslienewby , what a nice person !",positive
<GIB> Disneychannel . <GIB> sick I <GIB> A bad headache,negative
I 'm not <GIB> for school yet,negative
@ jamieandlouise listening on iplayer to find the bit about @ garethslee and me,positive
@ <GIB> wow realy ? ? <GIB> for <GIB> me know ! All my <GIB> r messed up,negative
@ catherscain whatttt ! ! I loved it its wayy too long though,positive
@ katiedanielle he <GIB> adorable ! <GIB> your prom pics !,positive
@ crumcake i love <GIB> days ... what does that say about me ??! ! LOL twittering all day for u ! !,negative
@ JayLink _ Your BTW sorry about yesterday . I <GIB> just here to <GIB> fun and <GIB> friends . I <GIB> NOT an undercover paparazzi ;),negative
@smlkhn994 @jigneshmevani80 bhasha ki maryada rakhana tere ko mirchi lagati hai Muslim ki bat nahi boli mevani desd …,negative
@ mitchelmussos I 'm going the <GIB> ! ! lol FOLLOW ME,positive
gettin <GIB> for work ... got a craving for starbucks but there isnt one on the way ... wtf ... in ny theres one on every block ...,positive
SEXTA FEIRAA *-* FollowFriday @ britneyspears @ brunoinsiders @ loosho @ portfreak @ RealBRITannica,negative
<GIB> ready for work ... <GIB> a craving for starbucks but there <GIB> one on the way ... wtf ... in ny theres one on every block ...,positive
@ NajiahYahya YEAY !. haha . thank you so much jiah,positive
RT @RamtejaN Just watched Sita Movie Reallyyy Amazing Performance ( nata vishwaroopam ) by @MsKajalAggarwal,positive
@ <GIB> <GIB> I nearly forgot about this <GIB> wanna join BUT I have <GIB> <GIB> on <GIB> and I just realized it <GIB>,positive
"@ <GIB> Where did you get the <GIB> <GIB> , I love it but ca n't find it anywhere anymore",positive
"THIS IS SO LAME , I LOVE IT",positive
I love <GIB> <GIB> in the <GIB> ca n't wait for <GIB> now,negative
@ <GIB> _ <GIB>,positive
Not feeling good at all ... <GIB> if ima be goin anywhere <GIB>,positive
it so not happy it <GIB> <GIB> on a bank holiday,negative
What a beautiful day ...,positive
RT @anujbansalbly @Diwani _ Meera @AcharyaPramodk Yeh kucharya mix breed hai iski maa ko mulley pel gaye hongey tabhi yeh mc kutta paida hua …,negative
Ganga GangaBachao SaveGanga NamamiGanga pollution WaterPollution गंगा का प्रदूषण मापने का क्या है पैमाना,neutral
@mahparasafdar @GulBukhari Yeh to Germany ki wajha aj Europe ka nam Neo-Kutta hota,negative
@ ModelSupplies Yay !! ! I 'm following you now ! i drop some <GIB> tweeps that did n't love,positive
Guess ca n't have smoothies since there is juice in them,positive
@ <GIB> also @ <GIB> is frm <GIB> . More in my following <GIB> <GIB> !,positive
@VazeIndian @RahulGandhi Muslim vo kutte ki dum hai ko12 baras nali me daal ke rakkho nali tedi ho jayegi muslim se …,negative
I caught myself getting too excited about <GIB> <GIB> on 3.0 . Then I looked at the <GIB> at <GIB> . <GIB> <GIB> <GIB>,positive
"@ DemiLSupporter & quot ; This is <GIB> , This is me . I 'm exactly where I 'm suppose to be ...& quot ;",negative
@ <GIB> Hiding those gorgeous <GIB> bring them out of there .,negative
<GIB> a good time <GIB> the best line to the song Help,positive
@girirajsinghbjp @BegusaraiP @rahulias6 @asadowaisi Aaj kal kuch Muslim neta aapaas ki ladayi ko bhi hindu Muslim r …,positive
@ doguk Good Morning . I <GIB> about to <GIB> to bed myself .,positive
@ <GIB> was a fab <GIB> And the new <GIB> you 've got out is amazing ^^,negative
@SRK _ Worshipper Kabhi Apane Tweets Khud v Padhti Ho ? :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
@ <GIB> You and I will both be retired by the <GIB> this is all done <GIB> .,positive
"I have soaked the garden , my dad , my sister and the path . <GIB> stuff . Oops - fell in to the paddling pool face first . No so <GIB> now",negative
@ JuliaLivesey I <GIB> to <GIB> a listen ... your poem <GIB> cool and i <GIB> your voice,positive
Guys must check out @CzarCri app it's very good platform of few league feature very cool you win prizes fantastic …,neutral
Mais informacoes <GIB> os sites : e,positive
@anuragkashyap72 @ashokepandit Go to the cops ! PM tere BAAP ka Naukar nahi hai .,negative
Is shadeed garmi aur habs ka kya karen jo karachi may per rahi hay ? Garmi aur paseene se bura haal kitchen me to jaane ka dil nahi kerta .,neutral
why get <GIB> <GIB> with the <GIB> ?,negative
"@ PaulHarriott Alike a lot of work , I <GIB> you can <GIB> cool with the heat . I <GIB> <GIB> great thanks",positive
@razashah361 @Sain _ Ji _ Sarkar _ @Anilafarid1 @Mysteryof21g @metaphysist Lakin is crack down ka koyi faida nahi hota .…,negative
"@ <GIB> -- I fell asleep ! I need your <GIB> , again I finally got another <GIB> .",positive
"@ FeministBreeder At first glance , I <GIB> , ' Wow ! ' That <GIB> really good .",positive
is getting <GIB> ! Visiting both of David 's Grandmas and going to JoeBox Grill today,negative
<GIB> this true the iphone update <GIB> till 2morow ?,positive
"Now running iPhone 2.2.1 , yay I finally get to use Cha-Ching",negative
@desimarthastew Hehe . I saw. And it ’ s actually from someone ’ s shaadi . :star-struck:,neutral
@ thekulway Marti <GIB> that <GIB> in a part of town we 'll <GIB> <GIB> and <GIB> . We 'll <GIB>,negative
@narendramodi prime minister of india shri narendr damodardas modi ji apse nivedan hai ki aap apne sbhi vijayi s …,positive
I should probably be asleep right now ... and kinda wish I was,positive
RT @azkhawaja1 240 tak kheench lein Afghani to jeetne ka pakka chance hai .,positive
& quot ; She 's Always a Woman & quot ; Billy Joel -- This is my <GIB> anthem ?,positive
Ah lazy <GIB> ... finally ... and with such,positive
<GIB> <GIB> better now than I ever <GIB> . This <GIB> <GIB> over you .,positive
@ Ecgric It is <GIB> ... she battled colon cancer for 2 + years,positive
sooooo tired <GIB> loads to <GIB> in the morning ... ugh ! night,positive
@ starfish1211 - what ! That 's so <GIB> ! I 'll be praying . <GIB> thing .,positive
now on chapter 8 in my C ++ book May need to read my PHP one now,positive
@ marlonpahor i <GIB> an exam tmr !,negative
@ catawu Yes - I <GIB> that version too,negative
"My friend <GIB> <GIB> by an ied in iraq ... He <GIB> fine , but it <GIB> like we <GIB> <GIB>",positive
@WaseemBadami Thanks hamara q ?? thanks tow apka kay apnay kisi or kay liye nahe balkey hamarey liye hum tak 1 achi t …,positive
@ <GIB> that sucks .,negative
@ MeditationHelp the food <GIB> really good . <GIB> u <GIB> up today 's service on the web site ?,negative
Ho gaya ho JCB memes pe has ke to thoda padhai bhi karlo varna ACE k paper me vohi JCB tumpe hasega JCB ki Khud …,neutral
Still up ada 's <GIB> to get smacked with a <GIB> storm . love AM storms - Stevo,negative
<GIB> after a <GIB> dinner party with friends ...,negative
"<GIB> to <GIB> this whole following in twitter <GIB> interesting ... and <GIB> so fast , most <GIB> to <GIB> something ...",negative
<GIB> bed,negative
@kamaalrkhan And a Bollywood is it garbage off,neutral
@ tvsoaps : No way ! I really enjoy watching Primeval !,negative
lmao i <GIB> <GIB> Jess <GIB> ... so funny,negative
@dibang Media sahi se kaam krti na sir to govt bhi January mein hi ye report de deta .... lekin media ko hindu muslim …,neutral
@ hungrykinfolk I <GIB> like a 3 <GIB> step child now,negative
<GIB> from the <GIB> and is now looking forward to her <GIB> 's <GIB> <GIB> ... mmmmm,positive
"damn now im upset , i hate that about myself , i 'll get uber pissed off then i 'll be all down , ( cus of <GIB> )",positive
"Sitting in the <GIB> of my <GIB> with the <GIB> <GIB> <GIB> . <GIB> at 5 , not back home til <GIB> <GIB> .",negative
@ laurwee _ boo NOW whatcha doin ? makin pancakes ?,positive
"@ Janetrigs LOL . I <GIB> to <GIB> those . Pure Janet . Btw , @ mylifeontwi U can <GIB> more lovely photos if u <GIB> me on FB ;-) heeheehee .",negative
@ doguk Good Morning . I 'm <GIB> to go to bed myself .,positive
"@ samcivilised Aww man , i <GIB> i <GIB> <GIB> to alton towers tomorrow",positive
Is miserable i feel like im gona <GIB> <GIB> !,positive
@ katezambrano tell me about it ...,positive
hey <GIB> vote for me,positive
@ docrefa <GIB> you more ! hehehe. .,negative
@waglenikhil tere jaise chutiye jab faltoo ki bayan baazi karenge to modi supporter chup nahi baithenge uska jaw …,negative
@ <GIB> Where did you go ?,negative
"@ treesyjo yeah , just <GIB> to the county where you <GIB> . We <GIB> out license in multnomah and <GIB> <GIB> at the coast !",negative
"Shout Out 2 <GIB> , i had <GIB> in you even if <GIB> did & <GIB> ; its only tha <GIB> & <GIB> ; ur <GIB> PUMPED by 100 <GIB> At least it was expected",negative
is feeling a bit <GIB> for <GIB> hatton,negative
follow my band and our studio updates atThk you all & lt ; 3 xo,positive
@ girlslikewords <GIB> ! But i miss the format,positive
"@ <GIB> _ <GIB> Sorry , <GIB> was <GIB> . Only 1 <GIB> though",negative
@ hebb I <GIB> I could <GIB> to bed ...,negative
we bet gadsden. . we are <GIB> <GIB> ass ... we are <GIB> <GIB> .,negative
I 'm definitely not as young as I used to be,positive
Still looking for a job After that AE interview <GIB> week I still have n't heard anything back . I 've now applied to Home Depot too .,negative
I 'm sad I worked so hard on my grilled <GIB> only to feel weak and nauseous all of a sudden and not eat a <GIB>,negative
I <GIB> definitely not as young as I <GIB> to <GIB>,positive
@waila1no _ DakuRani aurat ka wo roop hai Jo sirf jhoot ki machine hai aur Bacha b 4months main bana k dey sacti hai haha,negative
I am very close to buying a <GIB>,positive
Ahmedabad India Aaag India's on OC2O . A free online classifieds website date pool day restaurant pictures spo …,neutral
@SHUBHAMRAI14051 Lol iam antinational ... ghanta ukhad lega tu aur tera chaiwala modi ...,negative
4 <GIB> off n back to work again .,negative
@ LeahMOB hahaha I <GIB> right ! so sad he <GIB> that cane ill rub him dohaha,negative
FridayThoughts koi thought wought nahi .. normal day hai jese marzi guzaaro bc :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral
@AMISHDEVGAN @RahulGandhi Or koi rasta to bacha nahi to kare kya !!!! Vaise unhone party ka growth kiya hai is bat k …,negative
@ ashleytisdale HOUSTONN we <GIB> youu !,positive
@Sunnydeol1 _ @iamsolanki _ Ghuru ghantal hai saala bhagne ke firaq me hai uae jaane mat dena chhodna mat sahab pak …,negative
wedding <GIB> mint my mom <GIB> a one woman party .,positive
@Igo _ Kurosaki @rs355842 @ShankhNaad @Dev _ Fadnavis There is free society in Indus valley culture and early rigvedic …,neutral
@ DanielaESanto hi ! i 'm a <GIB> bit <GIB> ... maybe it 's the weather or something ... e nÃ £ o sei porque escrevi em inglÃ ª sta tu ?,positive
@ AlexAllTimeLow Goodnight .,negative
@ Lileks me too . To tweets from Iran . I 'm <GIB> for them .,negative
@ denisefarabee @ faithgoddess7 Thank you so much for UR Cheers ... and <GIB> tweeting !,positive
Wow it 's <GIB> ! ! On my <GIB> to the <GIB> to see <GIB> <GIB> (& amp ; <GIB> ) then off to work to a fun filled <GIB> of <GIB> <GIB> <GIB> ! !,positive
"man , i 've never been so confused in my <GIB> ... <GIB> 2 figure some <GIB> out , b4 it 's too late",negative
@IrshadBhatti336 Perdeas ki zindgi wse b jail ki zindgi se kam nahi hoti hai aur oper se odr hi jail main chle jny …,positive
"@ secondcitysoul if i was him , an ice-cream would cheer me up . 99flake",negative
I 'll really start crying soon. . yesterday everything worked <GIB> .,negative
"ugh , <GIB> open youtube on my laptop . i can <GIB> it on my pc but then there <GIB> no sound !",negative
@ AMomToLove <GIB> you <GIB> an ipod that <GIB> video ? there <GIB> plenty of free cartoons you can <GIB>,positive
@dhruv _ rathee Abe chutiye tu bhi kal ko namo again t shirt pahan kr modiji ko bhala bura bol skta he ... To sirf mo …,negative
is chillin in bed watching dog the bounty hunter !,negative
@JahangirKTareen Sir proud of you Ye begharat jitny jhoot boly bolny Doo Allah hamesha sachaii ka sath detaaa,positive
My energy for Eid Safayi :sleepy_face:,neutral
Feverand <GIB> from infection .,positive
RT @Sumitku71137833 @PiyushGoyal Dear Sir mere tweets ka 1 bhi reply ni diya kisi ne bhi . Jb mai Rrb CBT2 me pahli hi bar me pass tha to n …,neutral
@sidhartha0800 @pescatarianslut DEKHO JI ... RADHA RANI TOH BRIJ KI AAJKAL HEMA JI HAI AAPKO TOH MEERA BANKAR GALI GA …,positive
@suraj _ yadav2005 BJP ke log dongh aur Gundagardi janate Hain media unake sath hain . bas public ko wahi dikhate Jo …,negative
@ patelkav @ <GIB> @ <GIB> just called the <GIB> <GIB> on <GIB> of all 4 of us. but they 're closed <GIB>,negative
"@ jellyneo I <GIB> not sure , sorry D : to Twitter though ! I <GIB> Twitbin - tis handy .",negative
"on my way to my interview at starbucks . ive always <GIB> starbucks <GIB> a little cliche minus their green tea lattes , but money <GIB> !",positive
"@ dakotafanning9 yes , building up the <GIB> for my <GIB> on <GIB>",positive
@ <GIB> <GIB> you gotta tell me ifback <GIB> i wanna meet him ... was hee <GIB> tall or did he jst have a big <GIB> <GIB> ?,positive
"- @ <GIB> , lounging around . I seriously need a <GIB> <GIB>",negative
RT @statueofbelief The future is shaping the dreamstrue . With Tatpadamclose to sum up Nathdwara is all the wa …,positive
@ sheephogan Are you kidding ? ? I got into my stash hours ago !,negative
"Peace Park . Cork . Weather is unbelievably <GIB> . <GIB> and <GIB> shoes to boot . All in all , gravy Manix Flynn on Drivetime soon . Must listen .",negative
@sadanandsinghcp @INCIndia Mujhe samajh Nahi aata jab hum karyakarta unke netritva par vishwash rakhte Hain to vipa …,neutral
@ Jills271 yeah we <GIB> . Especially since I <GIB> Lynn to <GIB> me busy tomorrow and robin and the boysdown . <GIB> <GIB> to bed,negative
<GIB> <GIB> <GIB> <GIB> so far : 1 ( me ),negative
"@ Haveyoumetamy sharons acually <GIB> , <GIB> is <GIB> tho",positive
<GIB> michael is leaving chicago,negative
"ugh <GIB> are going to SUCK , but relay for <GIB> after",positive
Lean cuisine pizza . Tasty . Diet dr pepper = Bad for cognitive function but oh so tasty ... Gym or <GIB> tonight,negative
@iamshreecharan @realmemobiles @MadhavSheth1 @realmecareIN Baba hi Ka parsad mat kaho k20 is Poco f2 855,neutral
<GIB> is sooo gloomy <GIB> !!!!! !,negative
RT @parasrishi “ Bete shiqayat karne ki bajaaye mehnat kar ” IPS Ilma Afroz you are my hero ! :folded_hands:,positive
@ <GIB> why not ? ? <GIB> <GIB> <GIB> !,positive
"@ <GIB> Hello there , <GIB> I MISS YOU . Its been 2 <GIB> & lt ;/ 3",negative
"Enjoyed a Bodyflow class this morning , sippin coffee and chillin now",positive
Just <GIB> of me as the pages in your diary Alicia Keys - Diary,positive
@Abnokshius Mujy laga eid hai khula hoga par shit sab almost band tha,positive
@HimeshMankad @SalmanAabdi @itsjat32 100% true bhai . Bajrangi bhaijaan and dangal are far better then endgame,positive
@ <GIB> Do you like this one better <GIB> <GIB> i can change it back,negative
@RasheedAhmadJo1 @TalatHussain12 Apna kibla dorust krny k ley logon Ka kibla Nahi dakhna Chahiye warna ap Ka kibla b ghalat ho Sakta hy,neutral
RT @Mants3 _ Adotey @marilyn _ amofah Oh ma boy no make lucky kraaa . He'll be so hurt :face_with_tears_of_joy:,positive
"@ <GIB> You wo n't get this here , <GIB> , not this <GIB> .",positive
.... <GIB> . <GIB> ..... need to release all that <GIB> <GIB>,positive
@sheelakiyer @RitasArtCafe @_ sabanaqvi @timesofindia @vineetjaintimes Ye Dalal hai Saale . Difference dekho dono ne …,negative
@ adrientisseraud Yes the promotion will <GIB> soon ;) Thanks mate,positive
@ <GIB> keep your <GIB> up . You will get another <GIB> at & <GIB> ; YOUR & <GIB> ; <GIB> . Maybe you will have a <GIB> <GIB> in your right <GIB> next <GIB>,positive
Postal vote bjp ke aur government employees ko bjp se bhut ummide h,positive
"810 449 0860 that would be <GIB> , we need all that !",negative
ca n't <GIB> to <GIB> him,positive
SORRY FOR THE RT SPAM BUT μ’ s IS BACK AND RHEY ALONE HAVE DONE SO SO SO MUCH FOR ME AND IM SO EXCITED AND FEEL SO L …,positive
