sentence,label
"Hey Secret to getting thousands of followers on Twitter in days , totally automated :",positive
@ StuckInLaLaLand Yeah its really good ! I like tht one ! .. I like ALL of them ! ; p,positive
"julian smith is good but just does n't interest me i find it boring , diversity just have to win !",positive
Homework,positive
is so tired from my workout. . plus. . waiting to get some work soo bad. . UGH & gt ; . i hate not having any money . . so muchand no,negative
@ GarrettzeeGreat do I get a card,negative
Hey @ jonasbrothers u never answered my questions last time anyway joe what was ur first kiss like ? I never had one yet jonasliveonfb,negative
Word @ amethysrglaze what happened to and co .,negative
@ schaeferj89 ow do you have much to do today ?,negative
What a night,negative
was talking with an HR rep at work today and a regular came up and told her ( HR ) that she ( Karen ) was the best . And day = made,negative
"RAFA definitely wonÂ ´t play at Wimby . thatÂ ´s really SAD ! IÂ ´ll miss him a lot ! the another throphy for Fed , oh well",negative
what a shitty week .,negative
At work now . Hate having dreams of ex lovers and ex friends . Hate it more though when they 're both and then I wake up sad,negative
... Hard drive - unrecoverable crash ; now shopping for another .,negative
Cleaning my freshly painted room ... . Wishing i was packing for camp,negative
@ iiamsliim it 's aite so far but I 'm still homesick,negative
@ Solimander ugh guess that does figure .,negative
"Better get out of bed , so much to do",negative
@ ThomasGudgeon its on a latop seat thing - just had my legs curled up for a little while sorry wouldnt want any of that !,negative
Photo : kari-shma : Â I miss you,negative
im so gonna miss watching BGT,negative
"@ tallivansunder After seeing death , being paralyzed , learning to walk and do every thing again . Lifevery special . And oh ya FUN",negative
This is the most I have hurt after the injections .,negative
Is still super sick ! ! Medz are n't helping . I feel like death right now,negative
just waiting for the reality,negative
@ easmart - i miss the Uh Club twitter .,negative
"@ emcomm1 Hate to cut this short , but I have to get some shuteye . Wife says I have a lot to do tomorrow , which is code for & quot ; laundry day. & quot ;",negative
havent actually got anything planned for today ! so im thinking im just going to sit around and maybe sort out my school stuff for tomorro,negative
@ swaffette was a fab party And the new stuff you 've got out is amazing ^^,negative
my phone ca n't access to the mobile web for now awww ...,negative
Down in the dumps,negative
i really enjoyed this afternoon . mani thanks sa libre . tomy - hahahhaha ! ezra - you are CRAZY dude . XD,negative
wants to go to Disneyland !,negative
@ reikihands fangs I 've contactedsupport - & amp ; I * think * that 's what I asked ( you know this is the bit that baffles me ugg ),positive
@ kgoyette Just recovering from that cold . it took over my life for a good week Feel better !,positive
"Good day so far : went to Institut FranÃ § ais and bought new books . Now , I 'm cleaning my room - as always - cause the bf is sooo untidy",positive
What 's up with the missing delivery dates for iPhone 3G S shipments ?,positive
uhhhhhmmm .... I hav nuffin 2 say . apart from .... I like that Boom Boom Pow ! ! That song 's stuck in ma head aaahhhhh tweet tweet,positive
@ SoapboxCreation Time to go shopping ! !,positive
@ joepurdy _ mw4n Thanks ! i 'm way excited .,positive
@ zerbetron Trend Micro will NOT STOP EMAILING ME SPAM ! There does n't seem to be a way to unsubscribe,positive
"@ djaaries Btw , how is the DJ biz going ? Well , I hope !",positive
Got word from USAA that the minivan is totalled . Now we need a high valuation for something to buy a new car with .,positive
@ lqatenine i wish i could have stayeed in grand rapids longer side not : HOW HAVE YOU BEEN ? miss you !,negative
MCPA and Hot Shots ! What more could an audience ask for ? What an amazing weekend of beautiful dancing ladies ! !,negative
@ cdeblaay If your lucky synod will be canceled next year and you can go in 2011 when it 's in San Francisco,negative
@ TraceyHewins I normally drink it in the evening . Then I need decaf if I want a chance of sleeeping ! Pointless in the morning tho !,negative
Home . Already ! Praise the Lord ! haha ! Im feeling so much better today than I did yesterday . The Lord 's on my side. . I know ! Praise Him,negative
going for a walk with the rentals !,negative
I dont understand why god takes good people ? R.I.P melissa ; thinking of the martuccis,negative
@ jstank that 's sad - sorry .,negative
"@ DeeVAS Your lucky ! ! I have to stay in a building all day , no windows and its hot ! Not gd",negative
And the fact that I could n't spell ridiculous this morning should further prove how out of it I actually am .,negative
Sittiin in cars all day is boring,negative
i almost beat the sun home today ... i like having longer days,negative
"@ flufffriends It all goes to & quot ;@ replies & quot ; but some clients do n't refresh fast , that 's why Ilooking at answers on the web .",negative
@ cpfcrox sort of based off zachary,negative
"Can ` t believe how tight my chest is today , been on inhaler all afternoon , must be change in weather",negative
@__ Parasite __ aw. what happened ?,negative
@ jadoon88 Thankyou,negative
"the great italian-american dish - manicotti - is all ready for some wrightalzo consumption . sadly , dinner is 8 hours away",negative
i think im sick my stomach hurts so bad im going to go to the doc on thursday and get blood work done ya,negative
@ HeatherOsborn aww i got all excited then,negative
"Now the co-owner of a cute , snappy red begonia named Myrtle . ( I love anniversary purchases )",positive
"off to hang out with my dearest Jacey ! god i love this girl , she 's a blast . glad shes better from last night ! & lt ; 3 my film a new vid today",positive
"@ alitherunner hehehe , yeah , me too actually -- and I knock Spin Doctors , but I 'm no hater , you 'll find them both in my last.fm playlist",positive
I am off to bed . Good night everyone ! Tweet dreams !,positive
@ h2o _ ohmalley Hahaha ! I have a feeling you 're going to be in ALMOST as much trouble as Xerxes .,positive
@ veriette ps when do you leave ?,positive
going back home today,positive
its really rainy today,positive
On 1st class heading to Orlando . Now this is nice .,positive
"ok kids , i gotta hit the sack . TIRED . Go WINGS . . Wait , YAH WINGS !",positive
@ 30SECONDSTOMARS Woooo ! How many songs left untillGetting excited now .... MARS IS COMING,positive
@ missmaisie pi or the matrix depending on what numbers,positive
@ lewisusher bahaha that 's funny cos some one thought I was your security guard too ! LOL . Gay about sound dudes,positive
@ cosRobPerkins That 's like more than I 've had in a lifetime ... one step closer to the MacBook,positive
"ugh SATs are going to SUCK , but relay for life after",positive
Ughhhh Monday 4 more days !,positive
yep cinnamon toast crunch,positive
"Pina colata ........ yummmmmmmy pool,beach , and a little jet skiing later",positive
"@ ehwhatsthis Yes , a lot I need a car sized sham-wow ( That joke assumes you haveup there )",positive
I 'm already annoyed . My Friday is ruined .,positive
"@ Dannymcfly heyy , how are you ? hope you have a good show tonight haha start of another tour , wish i could be going ! x",positive
"@ sbolen likewise , wish I had run back into you so you could have met @ jodirennee",positive
@ tigerbiru * takes Â £ 1 * thankyou very much x,positive
@ zara19 I tried convincing my parents but it was no good . They do n't want me to have a pet,positive
"@ jigardoshi Although this should not affect my opinion , I just wanted to state I 'm currently in office hours",positive
time for some zzz 's work be early tomorrow Night all !,positive
@ nickolaswriter No defense neccesary - just sayin ' I do n't answer unless I have something relevant to add to the conversation,positive
@ mattlogelin Hope you two have an awesome and safe trip to NYC ! Ca n't wait to hear what it 's all about .,positive
@ llaeak smile & lt ;------ like that . ily .,positive
@ cookiemonster82 Morning ! I want to be in the sun .,positive
@ DawnRichard Wow Thats So Nyc And Motivating ... Thnx,positive
@ gillyheartsyou Exciting ! I 've never even felt certain that they 're real people,positive
@ Akkriti North Carolina unfortunately ...,positive
"@ AuntieAnnes yeah the closest store is 1.5 hrs away in Va Beach - you should get a store on Eastern Shore , Virginia !",positive
"@ ramis92 your dad should do the washing , 6:30 is better than 5:30 , I 'm popping into school at 1pm today as well .",positive
Dissapointed about weather tomorrow. . not gonna go to Silverwood for Fathers Day,positive
Did n't realize that there 's gallons of ice cream in the freezer ! yayyyyyy,positive
I ca n't get the AC temp set perfectly it is either too hot or too cold .,positive
i will do the word of the day when i get back from walmart . i dont want to go !,positive
@ thestuntdude lucky . poutin lol j / p enjoy that,positive
after lots of hard research ive realised if i want all the stuff i want im going to need to get a job,negative
havin so much funn wheelin with the family !! !,negative
new tweetdeck wo n't go in the corner of my taskbar where all the little icons are ... convenience bites the dust,negative
Facebook just approved Expono 's Facebook integration ! You can now share albums / photos with your FB friends and post stories to your wall,negative
@ luckymama10 thats not all i will deliver. .,negative
"@ natecramer haha , thx for your input .",negative
@ jewsicaa I kind of agree tho,negative
@ ddlovato Oh yay . That must suck .,negative
I miss my,negative
@ theBrandiCyrus you liking the twilight saga too then hmm ? taylor is phwaor but i think i 'm more of a robert girl,negative
Is in an extremely productive mood and is going to get a lot done today,positive
"@ RussellBfan90 mid term exams math , english , biology , art and textiles its horrible",positive
ice max instead,positive
if you do the Enneagram profiling test could you let me know what type you are ?,positive
Had a horrible nightmare last night about my children - ugh - ... I need to shake it off !,positive
so bored . :/ I miss my sissy . this summer is going to be the worst . & lt ; 3,positive
@ davidjdalton mother nature didnt get her mothers day card ...,positive
@ bookwoman60 I see your pic now ! Very nice It worked out . Do you raise pygmy goats ? They must be cute .,positive
OH : at flashcamp - & quot ; being a developer is like being a rockstar ...& quot ;,positive
"@ FSSouthwest Yes , however I ca n't get added as a friend",positive
"Colins out in the Garden trying to weed the flower patch What fun , lol",positive
@ sadcollegegrad Have n't found anything at all ! I 'm resorting to retail to pay the bills,positive
sprinkle ... bday foreal ( bCLUBday ),positive
Getting ready to head to SF - Shooting with Jenna Hunt today ! Woohoo ! !,positive
eww 996 cals for the day ? Sick ! * cries *,positive
Good morning !,positive
@ keren4562 i 'm from the phils. . but i 'm 1 / 4 japanese and 3 / 4 spanish. . how about you ?. .,positive
has just finished eating dinner and is lounging around his room ...,positive
Site updated to include info about SA closing - - and a new Wicked date,positive
I miss my soldier tonight I cant wait for him to be home,positive
School tomorrow But only 3 days of school this week,positive
@ HilzFuld Iran elcections a 2 weeks topic . Gilad Shalit - 3 years old .,positive
has concert withdrawal symptoms ...,positive
ah ! i have cough and cold . soar throat din,positive
im dreading work tonight,positive
I have lost a memory card ! oh-noes,positive
@ shullygully yeah i watched the game ! haha . felt really sleepy throughout the game though . kane must be depressed,positive
you kno @ the end you just ca n't trust some ppl,positive
"Whenon k'nex Ferris Wheel , having worked on it 3 hours , they shorted me 16 needed pieces . Definite sad trombone moment .",positive
my neck hurts and i think im getting sick ! !,positive
@ tn _ femme I am well . I feel drowsy ... I stayed on the phone wayyyyyy to long laughing at people . I 'm paying 4 it now . Going 2 pride 2day,positive
@ DonGoyo29 thankyou same to you I 'll be on twitter later on,positive
i wanna go to the manchester apollo !,positive
i am not feeling good,positive
its about to rain terribly Alternate ideas ladies ?,positive
Beautiful wedding . Fun reception . Stunning bride . Lucky groom,positive
@ gush4plush Thanks for the Follow Friday,positive
@ jonasbrothers Have A Great Day Boys ! :] 66 Days Until I See You Guys In Concert ! & lt ; 3 Hope You Had A Great Weekend !,positive
OH ! ! Good lucj Billy Ray Cyrus,positive
@ DGrubbs I wish I was joining,positive
Migrating a Sybase ASE SPARC Sun Solaris based into a Solaris x86 based . That should be fun,positive
Just got pulled over on 36 . I am fucking terrified of cops . My headlights out I guess mew .,positive
"@ kimkardashian Yes , I 've had super long hair and cut it incredibly short . Do n't do it Kim That 's what I suggest lol",positive
music exam next . i am probs gna fail,positive
"Callin it a night . But happy 21st birthday to my favorite YouTube Anchorage lovelies , @ jillianjoyce & amp ; @ jraquino ! You drunkies . Be safe !",positive
@ love _ love _ lovin Im lovin that Val. . ive been off the exercise bandwagon forr 2 weeks,positive
@ FrankdeGracia maybe i am. i apologize to the marine life .,positive
Right now @ unclewilco has 354 less followers than @ shedworking wish I did not know now,positive
@ BreeSymone @ Cneislove @ sasha12900 what y'all wanna do 2mrrw ?,positive
@ timubial Yeah dude ! Totally ! Come with !,positive
@ hitwithabrick that sounds delicious ! have n't seen any taco bells here . nor chipotle . me wantsa a burrito treatzzzz !,negative
"@ khatttty haha , im your first follower ! lol",negative
i never thought these kind of programs were that good ! ! CANT WAIT TIL NEXT YR !! !,negative
"@ miss _ pipedream LJ liesss ! LOL But oh so close . My birthday is this day next month . Haha Well thank you , you 're the 1st to say happy bday",negative
@ Patriotsbball Nope,negative
Can it please stop raining in Miami,negative
"@ YourWxToday : Lol , not your fault . Just did n't I 'd have to wait 3 days instead of 2 to see my morning show",negative
@ Effing _ * scratching head * Did i not say bye ? ? Sorry .... i 've been in the mother of all bad moods today. .* grovels to Effing * xx,negative
My dog is sick,negative
Goodmorning @ warothe,negative
Am trying to fit all this physics theory into my feeble and low-capacity brain . Exam in two days,negative
"@ StDAY Do n't worry , I did too . It 's a sad movie , but still good .",negative
@ peterfacinelli @ gilbirmingham @ billy _ burke I have been showing u all the love & amp ; not even one at reply I know ur busyon !! !,negative
@ KimberleKelly Thank you dear !,negative
Good Thursday Morning ! I 'm still sleepy but ca n't sleep anymore .,negative
@ BradSabbath haha. . yeah i guess haha,negative
@ xCawoodstock what 's wrong ! ?,negative
i 'm at emily 's,negative
recovering from last nights loss,negative
off to work joys of stock takes,negative
@ sirBetamax yup still in London and will be for a while . Give me a text when your up,positive
everyone has finished their exams today and I still have 1 left,positive
@ cheapsuits You betcha . the & quot ; airport bar & quot ; is n't even open,positive
@ vickytcobra - Congratulations ! That 's awesome,positive
"@ BillyRoy24 tell me something I do n't know , Billy",positive
@ Boy _ Kill _ Boy yeeaaah i know ... !,positive
@ warningmark and i upgraded to leopard so why does yours look so sophisticated i am jealous .,positive
@ fun4fido I am lost . Please help me find a good home .,positive
Sunday morning my sisterfrom San Francisco to see my new house ! Is a family day ! my garden looks perfect just perfect !,positive
"Ive got a chill , shut up shop and i may get in trouble .... i just dont want to get anyone else sick",positive
This One Is For You - Free Marketing | MangoOrangeï ¿½,positive
"@ gigi4462 As long as Mary Jane does n't try to do anything to Summer , I think Genoa City can handle her !",positive
@ akagia too bad I dressed down today,positive
yay ! i can finally change my picture !,positive
"@ corblimey Aw thx for the followfriday ! PS you 've got hay fever in Ldn ? ! Fuck , I thought I had that just cause I was in south France",positive
is beginning to get a hang of Twitter but ... not big in Toronto yet,positive
sooo tireddd ! me go nuh-nights noww ! muma was sick 2nite so I played nurse for her . she had 2 go to nite shift-poor mum,positive
I so forgot this eppisode of degrassi i thinj im gona cry it reminds me do much of my life ggrr depression & lt ; Cup * of * tea :]& gt ;,positive
I may have left my hat @ La Carreta,positive
"@ phuturatica NOOOOOOOOOOOOOOOOOOOOOOO , not Satans",positive
@ AmiAhuja It is a hecticto an end at Bangalore U hv a good day ahead,positive
"@ EatEmAndSmile See , now I have to use an hour of my twitter time to watch it later .",positive
Ahh ! I wish I had n't had McDonalds yesterday ... its not good for the skin,positive
fighting with procedures,positive
"so i have a poll on facebook going , should i shave or keep the beard ? go vote !",positive
"Sitting in the sun with my laptop . Can hardly read anything , but it 's so nice outside after yesterday 's rain |",positive
@ shermaineee Yes super hot . I 'm going to stay home today . Class starts tmr for you eh ?,positive
@ rom It did n't reach their required time slot. pacman,positive
@ NobleSamurai Quick Q. Under Keyword Research Tool . Does the & quot ; Search & quot ; field represent the project 's country or global numbers ?? ? Thanks .,positive
@ pixelpipe Currently pixelpipe does not support vowel mutations in german alphabet . Would be great if this can be fixed . Thanks,positive
dentist soon : S n av had 3 nosebleeds already today really isnt goin well lolz x,negative
is totally screwed for his Stats module OMG . TEARS FOREVER . ( but at least it 's over ),negative
@ MrFlossy aww ... I 'm 2 late,negative
@ YOGUEVARRA THIS IS MY FAVORITE PICTURE YET !,negative
"@ RockinMileyFans lol , i might have to x",negative
jus had lunch . . now im heading back to class . . see ya at 4 tweeters !,negative
On the beach,negative
So my face hurts . My face is like REALLY hot . Its like my face has a fever or something . I freaking got BURNED to the max this sucks,negative
@ ainojonas how long will juho be in the US ? You 'll get you LVATT ! I do n't,negative
@ hauwei @ peggenewe Thanks for the boggle guys . Enjoy your & quot ; time-out & quot ; from the kids,negative
We had 22 for dinner last night . A mixture of fellows and friends - all wonderful people . Happy and very NOISY,positive
@ paulacoleen Cassadee Pope . Lead vocalist of Hey Monday .,positive
i wish i had ajust so i could play the Sims 3 and it did n't run like crap . its so slow now that I hardly have time to play,positive
made my first sale just when i 'd pretty much given up,positive
had a very sleepless night and i am super tired . time for coffee,positive
@ pckctoi But I need YOURS to be happy !,positive
I have a tummy ache Trying out this twitter app for my blackberry .,positive
The beginning of friday traffic. . Heading to GI 4 a long-awaited / planned dinner w / the & quot ; ducklings & quot ;,positive
on the was to dover international speedway ! ! heck ya ! !,positive
P90X week 6 monday mornin ' weigh-in ... 179 lbs . Hah !,positive
@ ms _ lanny oh for the last time !....... .,positive
now i have a window 2 fix. grrr,positive
"New textures Posted for free download . Download , enjoy , be creative ! ! Comment if you like ! !",positive
I feel likefailure ... while helping my siblings out with there fasfa UGH I hate this .,positive
"@ EthanSuplee yeah , aer anal ' has the exact opposite effect on moi '",positive
@ ashleytisdale good luck ash Good Morning America will & lt ;/ 3 luv ya ;),positive
iim so frickin confussed at how to use this thing ! this is a horrible website,positive
I 'm hungry ... but I do n't know what to eat,positive
I finished a treasury again : with lots of colors now back to work ! :- D,positive
i wanna go to th couch tour GET THE FUCK OVER IT . Wanna Hang ? i might hang out with mario or brad. . whatever happens .,positive
@ TiffanyDoughty I wanted to do gymnastics to increase my flexibility but I was too tall for the equipment .,negative
is @ St Mary 's,negative
goodnight twits,negative
@ rochelline yeah its fun i think im gonna start play it again .,negative
"Should be helping the 4m move , ' stead I 'm home sick",negative
"Dude . Contacts . They hurt like a bitchface when you put one in inside out . My eye is stinging now , even though the contact is in properly",negative
@ LostInInaka Turn R & amp ; J into drinking game 2 keep you alert . Tally references w / friends 4 l8r,negative
Twitter got me in trouble w / my txting plan . Never cam close 2 using 1500 txts until Twitter ... The best things in life r n't always free,negative
woke up with terrible feeling ; like something happened or is going to happen . 4 days until the ap exam . 6-8 study group .,negative
I 'm falling asleep at the keyboard .,negative
Livin in az ... Maby I 'll run in to some twilight propel,positive
"With Jordan going to pick up Jeremy , then off to Eau Claire for the rehersal dinner",positive
"@ Trizzler you should be here with me , i need you",positive
i do n't know where my parents are ...,positive
im going away for a few days to Zuid-Laren,positive
danced and sang my socks off at the ' live lesson ' tonight it was really guuuud !,positive
@ bronte _ saurus Oh . Hrmmm in that case I have no idea . And I only just realised you 're talking about THAT bike ! Solly,positive
itï ¿½ s so boring in Germany but I leave tomorrow happy,positive
"@ kashaan cool , see you next week",positive
"@ Sexyjoy386 Hmm thats gonna be hard , because no store is opend now",positive
"@ rebeccashearing the builders woke you up , imagine being woken up by a lawn mower !! ! haha . i was so pissed off i know went to bed at 5:30",negative
She got a little more than 5 mins in and refused it . Apparently she has a major no-no clause to throat slicing . So Close ...,negative
@ benjaminblack SLA @ SOI will soon release all year 1 research and software results to stay tuned,negative
first day of work today .,negative
Watching The Hills,negative
@ estrellabonita is that where you are ? I heart Cox up here and hate it down there .,negative
"SanctuarySunday hehe , tesla & amp ; magnus ..... very interesting chemistry lol",negative
@ paulpuddifoot Oh ! Good for her ! I will miss her !,negative
"@_ dang3r because my foot has been reconstructed and my calf muscles cut , working out is a no-no for a while . It 's not my fault !! !",negative
@ meemalee Sorry boonies = slang for boondock = expression used in USA for very remote location .,negative
aww what a brill film but so sad ! !,negative
"@ cottonclouds Lots of stuff to muddle through right now , but I should be free around May",negative
should be sleeping but decided to join twitter,negative
@ jenny _ ree sry about falling alseep,negative
going go karting . then lunch . possibly bowling . it 's 67 but feels as if it 's like 50000 degrees .,negative
@ katestransky i luv this pic you look purdy !,negative
"do ya think if i copied a review from the net and changed a few words , jemo wouldnt notice ? didnt think so .",negative
"did n't twitter much yesterday.apologizes for not responding,goodnight",negative
"@ GetHighOnDrugs Sorry for everything . Lets move on , forgive and forget . Smile ok ?",negative
@ mikeordie missed u at chatham & amp ; mcnivens write us from europe !,negative
i 'm lovin ' hey monday and paramore sooo much .,positive
Is sad that it is approuching the end of lunchtime . geography draws near,positive
"Tomorrow afternoon ( well , later today actually ) is a shoot with Seattle Sinner Newspaper and Femme Fatale Seattle photographers",positive
I love you Dwight !!! ! Career high pnts is the way to do it ! Sorry LeBron,positive
oh my gosh .... i am looking forward to a short vacation in 12 days ... the stress in my neck is so heavy,positive
Tedward !,positive
wondering why a rich man like magic johnson would stoop to this level of coonery - - not like he needs the cash,positive
The new Allen 's Lollies ad is soooo cute !,positive
good morning twitters ! its nice out again !,positive
@ ShivaniRamaiah thats called journalism,positive
"@ PaperCakes Wow ! seeing your excitement , ca n't wait to see what this is all about , post it asap",positive
Sorry have n't posted in a while now. . Been busy busy busy. . WORKING,positive
@ RonisWeigh Delicious !,positive
back is on ouchy mode,positive
is feeling somewhat disappointed,positive
Damn Lakers ! Ugh !,positive
I 'm at a bar in Portsmouth on a saturday night . Please kill me now,positive
"@ BrandonDescai IT GETS LIKE THAT SOMETIMES . YEA THEY DID . N I DIDN'T GO . SADFACE.COM. . I THGHT IT WAS OVER PRICED , NOW I REGRET IT .",positive
"@ voluptuouspanic and re : Journey , I KNOW !! ! Love the song , love the recognition for a fun song but it 's starting to get old ...",positive
toothache. .,positive
Straight A 's .,positive
"@ biiiaq HE'S ALWAYS LOOKING HOT B . ENJOY YOUR MOMENTS WITH MY MAN AHAHA oh my , of course it is n't nothing , it is EVERYTHING B",positive
there goes dinner plans,positive
"@ ValCatherine thanks ! I 'll tell my mom . I refuse to go to choir after school , i feel too ... Blurgh . And i 'm so happy for you ! xo",positive
@ onchmovement AU ruined it now I do n't have to watch it . Lol .,positive
@ brainofdane DUDE . You 're a hax0r !!! 1 ! You should put Final Cut Pro on there and tell me how stable it is,positive
girl wars has n't been working all day i 've been trying to get my stats up,positive
"& quot ; i 'll fight til i die , i wo n't say goodbye , & amp ; i wo n't let this pass me & quot ;",positive
"washed my face , brushed my teeth , soo fresh and soo clean clean ! im off to bed , sweet dreams everyone",positive
@ SuzyG26 watchin your boy innit,positive
@ ClassicalE so waswith cowboy hat and big belt buckle ?,positive
@ Scholtzzz very true and possibly a repeat tomorrow ?,positive
"@ richstep51 Thanks , I 'll check it out when I can .",positive
@ EventDayGames Well for me & quot ; just my opinion & quot ; was a bit boring . I love the short tracks and of course Talladega the ultimate track,positive
@ cassgolden . . yeahhh twice is right we 'll see if there 's a third .,positive
@ JesseMcCartney ITS MYBDAY CAN U WRITEBACK AND WISH ME HAppy BDAY ?,positive
@ marviemorales Alright .,positive
He 'd go anywhere with me,positive
@ ErnestoSamuel we are the kardashians ... im kourtney. . ronnie is khloe. . yajaira is kim. . and marcus is rob. lovesit . be jealous . thnx ;],positive
"@ antimonyfunk All the & quot ; Simply & quot ; juices are on sale , 2 for $ 4.00 here I bought a bunch !",positive
leaving camp it was an amazing week ! & amp ; its juust the beginning of an amazing summer . now for some taco bell ...,negative
two weddingto the salon today -- and I have a bride,negative
is tired and frustrated at so many things,negative
"Also , I work both jobs today . Hanging w / kenny was fun last night . as usual . And i slept well but ... i 'm gonna be tired tonight",negative
satisfying night at the office,negative
its bed time for this Bear .... woof ...... you all have a great evening,negative
"listening to & quot ; the fear & quot ; after a long day -- pop corn an anime sound excellent , except i kinda sorta wish gaga was here",negative
@ realphilhendrie I ca n't see the videos taken from Iran . It 's too blurry .,negative
Headin to the gym .,negative
@ FreakFlagFlyer Someone sent me a link ... whew !,negative
@ TenHusky Hey there fuzz face . : 3,positive
"Found a place for threading out here in Boca Raton , but it costs like an arm and a leg . I miss Vegas prices",positive
@ katezambrano tell me about it ...,positive
Just woke up. . I have a headache,positive
@ davin111284 We are the & quot ; Fugazi Patrol & quot ; and our motto is & quot ; If you see a clown point em out & quot ; please let everyone know about us,positive
"I 'm watching ' The Notebook ' , and I actually find it sad i 'm not heartless after all",positive
@ emzyjonas your background is amazing ! I loveee Mileey,positive
@ elrojo14 I just read your tweet thanks !,positive
Ugh ... I worked out yesterday for the first time in a few weeks and now Im sore all over,positive
@ ZippyC NO . IT'S FULL OF WIN AND I LUV IT . & lt ; 3 I 've been meaning to catch up to where it 's at now for ages . NOW I HAVE .,positive
